,มหาวิทยาลัย,คณะ,ชื่อหลักสูตร,ชื่อหลักสูตรภาษาอังกฤษ,ประเภทหลักสูตร,วิทยาเขต,ค่าใช้จ่าย,อัตราการสำเร็จการศึกษา,อัตราการได้งานทำ,ค่ามัธยฐานเงินเดือน,รอบ 1 Portfolio,รอบ 2 Quota,รอบ 3 Admission,รอบ 4 Direct Admission,ละติจูด,ลองจิจูด
357,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วิศวกรรมระบบวัดคุม วิศวกรรมอัตโนมัติ,วศ.บ. วิศวกรรมการวัดคุม 4 ปี,BachelorofEngineering(B.Eng.),ภาษาไทย ปกติ,ศาลายา,"ค่าเทอมเป็นแบบเหมาจ่าย สายวิทยาศาสตร์ 15,000 บาท สายสังคม 12,000 บาท",ไม่น้อยกว่าร้อยละ 90 ของหลักสูตร,ไม่น้อยกว่าร้อยละ 90,ตามโครงสร้างขององค์กร,30,20,15,0,13.7958848,100.2902087
358,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วิศวกรรมโลจิสติกส์,วศ.บ. วิศวกรรมโลจิสติกส์ 4 ปี,BachelorofEngineering(B.Eng.),ภาษาไทย ปกติ,ศาลายา,"ค่าเทอมเป็นแบบเหมาจ่าย สายวิทยาศาสตร์ 15,000 บาท สายสังคม 12,000 บาท",ไม่น้อยกว่าร้อยละ 90 ของหลักสูตร,ไม่น้อยกว่าร้อยละ 90,ตามโครงสร้างขององค์กร,90,20,2,0,13.7958848,100.2902087
359,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วิศวกรรมวัสดุ,วศ.บ. วิศวกรรมวัสดุ-ปิโตรเคมีภัณฑ์และพอลิเมอร์ 4 ปี,BachelorofEngineering(B.Eng.),ภาษาไทย ปกติ,ศาลายา,"ค่าเทอมเป็นแบบเหมาจ่าย สายวิทยาศาสตร์ 15,000 บาท สายสังคม 12,000 บาท",ไม่น้อยกว่าร้อยละ 90 ของหลักสูตร,ไม่น้อยกว่าร้อยละ 90,ตามโครงสร้างขององค์กร,30,20,10,0,13.7958848,100.2902087
360,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,วิศวกรรมอุตสาหการ,วศ.บ. วิศวกรรมอุตสาหการ 4 ปี,BachelorofEngineering(B.Eng.),ภาษาไทย ปกติ,ศาลายา,"ค่าเทอมเป็นแบบเหมาจ่าย สายวิทยาศาสตร์ 15,000 บาท สายสังคม 12,000 บาท",ไม่น้อยกว่าร้อยละ 90 ของหลักสูตร,ไม่น้อยกว่าร้อยละ 90,ตามโครงสร้างขององค์กร,30,20,10,0,13.7958848,100.2902087
361,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมการผลิต,วศ.บ. วิศวกรรมการผลิต,Production Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",80%,ไม่ระบุ,ไม่ระบุ,15,3,0,0,7.201236,100.2951121
362,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมคอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์,Computer Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",81%,ไม่ระบุ,ไม่ระบุ,2,1,1,1,7.201236,100.2951121
363,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมคอมพิวเตอร์,วศ.บ. วิศวกรรมปัญญาประดิษฐ์และนวัตกรรมดิจิทัล,ไม่ระบุ,ภาษาไทย ปกติ,สงขลา,"110,000",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,10,3,2,7.201236,100.2951121
364,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมเครื่องกล,วศ.บ. วิศวกรรมเครื่องกล,Mechanical Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",82%,ไม่ระบุ,ไม่ระบุ,8,8,0,0,7.201236,100.2951121
365,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมเครื่องกล,วศ.บ. วิศวกรรมเครื่องกลเรือ,Marine Engineering,ภาษาไทย ปกติ,สงขลา,"254,000",80%,ไม่ระบุ,ไม่ระบุ,5,0,0,0,7.201236,100.2951121
366,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมไฟฟ้า,วศ.บ. วิศวกรรมไฟฟ้า,Electrical Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",83%,ไม่ระบุ,ไม่ระบุ,5,0,0,0,7.201236,100.2951121
367,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,วศ.บ. วิศวกรรมโทรคมนาคม,Telecommunication Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",81%,ไม่ระบุ,ไม่ระบุ,2,2,0,0,7.201236,100.2951121
368,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมโยธา,วศ.บ. วิศวกรรมโยธา,ไม่ระบุ,ภาษาไทย ปกติ,สงขลา,"110,000",82%,ไม่ระบุ,ไม่ระบุ,10,5,0,0,7.201236,100.2951121
369,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมโยธา,วศ.บ. วิศวกรรมโยธา,ไม่ระบุ,ภาษาไทย ปกติ,สงขลา,"110,000",82%,ไม่ระบุ,ไม่ระบุ,10,5,0,0,7.201236,100.2951121
370,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมสำรวจ,วศ.บ. วิศวกรรมสำรวจ,Survey Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",80%,ไม่ระบุ,ไม่ระบุ,5,2,0,0,7.201236,100.2951121
371,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมอิเล็กทรอนิกส์,วศ.บ. วิศวกรรมอิเล็กทรอนิกส์,Electronics Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",84%,ไม่ระบุ,ไม่ระบุ,3,2,2,0,7.201236,100.2951121
372,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,วิศวกรรมอุตสาหการ,วศ.บ. วิศวกรรมอุตสาหการ,Industrial Engineering,ภาษาไทย ปกติ,สงขลา,"110,000",83%,ไม่ระบุ,ไม่ระบุ,6,3,0,0,7.201236,100.2951121
373,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมเกษตร,วศ.บ.วิศวกรรมเครื่องจักรกลเกษตร,Programin Agricultural Machinery Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 57.69 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 60 ของผู้จบการศึกษา,"23,375 บาท",5,5,15,0,14.9874704,102.1076865
374,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมเกษตร,วศ.บ.วิศวกรรมอาหารและหลังการเก็บเกี่ยว,Programin Food and Postharvest Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 15.38 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 100 ของผู้จบการศึกษา,"21,416.67 บาท",5,5,20,0,14.9874704,102.1076865
375,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,Programin Computer Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 62.96 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 60 ของผู้จบการศึกษา,"24,296.88 บาท",15,5,2,0,14.9874704,102.1076865
376,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,Programin Mechanical Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 91.55 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 61.02 ของผู้จบการศึกษา,"19,407.50 บาท",12,6,0,0,14.9874704,102.1076865
377,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมการทำความเย็นและการปรับอากาศ,Bachelor of Engineering Programin Refrigeration and Air Conditioning Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 15.00 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 50 ของผู้จบการศึกษา,"24,027.78 บาท",2,2,5,0,14.9874704,102.1076865
378,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องจักรกลหนัก,Programin Heavy Equipment Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 82.54 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 37.50 ของผู้จบการศึกษา,"19,494.44 บาท",5,5,0,0,14.9874704,102.1076865
379,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมไฟฟ้า,วศ.บ.วิศวกรรมไฟฟ้า,Programin Electrical Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 92.16 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 61.82 ของผู้จบการศึกษา,"17,881.96 บาท",3,2,0,0,14.9874704,102.1076865
380,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,วศ.บ.วิศวกรรมโทรคมนาคม,Programin Telecommunication Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 100 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 78 ของผู้จบการศึกษา,"22,140.48 บาท",2,2,20,0,14.9874704,102.1076865
381,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมเมคคาทรอนิกส์,วศ.บ.วิศวกรรมเมคคาทรอนิกส์,Programin Mechatronics Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 96.92 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 68.42 ของผู้จบการศึกษา,"16,267.95 บาท",3,3,5,0,14.9874704,102.1076865
382,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมโยธา,วศ.บ.วิศวกรรมโยธา,Programin Civil Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 44.34 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 66.23 ของผู้จบการศึกษา,"19,960.83 บาท",12,0,0,0,14.9874704,102.1076865
383,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมโยธา,วศ.บ.วิศวกรรมโยธาและโครงสร้างพื้นฐาน,Program in Civil and Infrastructure Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,5,5,0,0,14.9874704,102.1076865
384,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมระบบราง,วศ.บ.วิศวกรรมระบบราง,Programin Railway Systems Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 100 ของนักศึกษาปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,10,8,7,0,14.9874704,102.1076865
385,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมโลจิสติกส์,วศ.บ.วิศวกรรมโลจิสติกส์,Programin Logistics Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 96.67 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 45.45 ของผู้จบการศึกษา,"17,415.56 บาท",5,1,0,0,14.9874704,102.1076865
386,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมวัสดุ,วศ.บ.วิศวกรรมวัสดุ-โลหการ,Materials Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 70.00 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 62.50 ของผู้จบการศึกษา,"19,380.95 บาท",20,20,20,0,14.9874704,102.1076865
387,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมวัสดุ,วศ.บ.วิศวกรรมวัสดุ-พอลิเมอร์,Materials Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 83.33 ของนักศึกษาปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,20,20,20,0,14.9874704,102.1076865
388,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมสำรวจ,วศ.บ.วิศวกรรมสำรวจและภูมิสารสนเทศ,Programin Survey Engineering and Geomatics,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",ไม่ระบุ,ร้อยละ 48.15 ของผู้จบการศึกษา,"19,404.76 บาท",10,10,10,0,14.9874704,102.1076865
389,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมอากาศยาน,วศ.บ.วิศวกรรมซ่อมบำรุงอากาศยาน,Programin Aircraft Maintenance Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 100 ของนักศึกษาปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,5,5,20,0,14.9874704,102.1076865
390,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมอิเล็กทรอนิกส์,วศ.บ.วิศวกรรมอิเล็กทรอนิกส์-ระบบสื่อสาร,Programin Electronics Engineering - Communication System,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 95.65 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 78 ของผู้จบการศึกษา,"22,140.48 บาท",2,2,15,0,14.9874704,102.1076865
391,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมอิเล็กทรอนิกส์,วศ.บ.วิศวกรรมอิเล็กทรอนิกส์และระบบควบคุมอัตโนมัติ,Program in Electronics Engineering and Automatic Control System,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 95.65 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 55.38 ของผู้จบการศึกษา,"19,923.66 บาท",3,3,3,0,14.9874704,102.1076865
392,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,วิศวกรรมอุตสาหการ,วศ.บ.วิศวกรรมอุตสาหการ,Programin Industrial Engineering,ภาษาไทย ปกติ,นครราชสีมา,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 96,000 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 90.32 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 59.09 ของผู้จบการศึกษา,"18,719.44 บาท",10,1,0,0,14.9874704,102.1076865
393,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมไฟฟ้า,วศ.บ.วิศวกรรมไฟฟ้า,B.Eng. (Electrical Engineering),ภาษาไทย ปกติ,วิทยาเขตพัฒนาการ,"อัตราค่าเล่าเรียน 280,159 บาทตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 60 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 30 ของผู้จบการศึกษา,"15,500 บาท",0,0,40,0,13.7712971,100.6420704
394,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,B.Eng. (Computer Engineering),ภาษาไทย ปกติ,วิทยาเขตร่มเกล้า,"อัตราค่าเล่าเรียน 258,250 บาทตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 60 ของนักศึกษาปีการศึกษา 2565,ร้อยละ70 ของผู้จบการศึกษา,"15,500 บาท",0,0,40,0,13.7712971,100.6420704
395,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,B.Eng. (Mechanical Engineering),ภาษาไทย ปกติ,วิทยาเขตร่มเกล้า,"อัตราค่าเล่าเรียน 272,910 ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 30 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 30 ของผู้จบการศึกษา,"15,500 บาท",0,0,60,0,13.7712971,100.6420704
396,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,B.Eng. (Mechanical Engineering),ภาษาไทย ปกติ,วิทยาเขตร่มเกล้า,"อัตราค่าเล่าเรียน 268,2910 บาทตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 30 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 30 ของผู้จบการศึกษา,"15,500 บาท",0,0,60,0,13.7712971,100.6420704
397,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,B.Eng. (Mechanical Engineering),ภาษาไทย ปกติ,วิทยาเขตร่มเกล้า,"อัตราค่าเล่าเรียน 480,000 บาทตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 30 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 30 ของผู้จบการศึกษา,"15,500 บาท",0,0,60,0,13.7712971,100.6420704
398,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมโยธา,วศ.บ.วิศวกรรมโยธา,B.Eng. (Civil Engineering),ภาษาไทย ปกติ,วิทยาเขตร่มเกล้า,"อัตราค่าเล่าเรียน 281,390 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 30 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 40 ของผู้จบการศึกษา,"15,500 บาท",0,0,40,0,13.7712971,100.6420704
399,มหาวิทยาลัยเกษมบัณฑิต,วิศวกรรมอุตสาหการ,วศ.บ.วิศวกรรมอุตสาหการ,B.Eng. (Industrial Engineering),ภาษาไทย ปกติ,วิทยาเขตร่มเกล้า,"อัตราค่าเล่าเรียน 282,410 บาท ตลอดหลักสูตร",อัตราการจบการศึกษา ร้อยละ 30 ของนักศึกษาปีการศึกษา 2565,ร้อยละ 30 ของผู้จบการศึกษา,"15,500 บาท",0,0,60,0,13.7712971,100.6420704
400,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมคอมพิวเตอร์,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
401,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมเครื่องกล,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
402,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมไฟฟ้ากำลัง,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
403,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
404,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมเมคคาทรอนิกส์,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
405,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมโยธา,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
406,มหาวิทยาลัยเทคโนโลยีมหานคร,วิศวกรรมระบบวัดคุม วิศวกรรมอัตโนมัติ,หลักสูตรมาตรฐาน,Standard curriculum,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,50,0,13.84223,100.8452121
407,มหาวิทยาลัยธุรกิจบัณฑิตย์,เทคโนโลยีสารสนเทศ,วิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศและวิทยาการข้อมูล,Bachelor of Science Program in Information Technology and Data,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนต่อเทอม 41,250 บาท หรือ ค่าเล่าเรียนตลอดหลักสูตร 340,000 บาท",อัตราการจบการศึกษา ร้อยละ 92 ของนักศึกษาปีการศึกษา 2564,ไม่ระบุ,ไม่ระบุ,40,40,40,0,13.8708074,100.5494178
408,มหาวิทยาลัยธุรกิจบัณฑิตย์,วิศวกรรมคอมพิวเตอร์,วิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์,Bachelor of Engineering Program in Computer Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนต่อเทอม 43,500 บาท หรือ ค่าเล่าเรียนตลอดหลักสูตร 358,000 บาท",อัตราการจบการศึกษา ร้อยละ 61 ของนักศึกษาปีการศึกษา 2564,ไม่ระบุ,ไม่ระบุ,30,30,30,0,13.8708074,100.5494178
409,มหาวิทยาลัยธุรกิจบัณฑิตย์,วิศวกรรมโลจิสติกส์,วิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมโลจิสติกส์,Bachelor of Engineering Program in Logistics Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนต่อเทอม 43,000 บาท หรือ ค่าเล่าเรียนตลอดหลักสูตร 354,000 บาท",อัตราการจบการศึกษา ร้อยละ 85 ของนักศึกษาปีการศึกษา 2564,ไม่ระบุ,ไม่ระบุ,40,40,40,0,13.8708074,100.5494178
410,มหาวิทยาลัยปทุมธานี,วิศวกรรมเครื่องกล,วิศวกรรมศาสตรบัณฑิต,Bachelor of Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 46,000 ต่อภาคเรียน หรือ 368,000 บาท ตลอดหลักสูตร",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,10,0,14.0139192,100.5465811
411,มหาวิทยาลัยปทุมธานี,วิศวกรรมไฟฟ้า,วิศวกรรมศาสตรบัณฑิต,Bachelor of Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 46,000 ต่อภาคเรียน หรือ 368,000 บาท ตลอดหลักสูตร",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,10,0,14.0139192,100.5465811
412,มหาวิทยาลัยปทุมธานี,วิศวกรรมโยธา,วิศวกรรมศาสตรบัณฑิต,Bachelor of Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 46,000 ต่อภาคเรียน หรือ 368,000 บาท ตลอดหลักสูตร",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,10,0,14.0139192,100.5465811
413,มหาวิทยาลัยปทุมธานี,วิศวกรรมโยธา,วิศวกรรมศาสตรบัณฑิต,Bachelor of Engineering,ต่อเนื่อง ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 47,500 ต่อภาคเรียน หรือ 285,000 บาท ตลอดหลักสูตร",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,0,10,0,14.0139192,100.5465811
414,มหาวิทยาลัยรังสิต,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,B.Eng. Computer Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนตลอดหลักสูตร 396,800",75%,100%,25000,0,0,30,0,13.865924,100.4800272
415,มหาวิทยาลัยรังสิต,วิศวกรรมเคมี,วศ.บ.วิศวกรรมเคมี,B.ENG. Chemical Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนตลอดหลักสูตร 384,800",80%,100%,26000,0,0,30,0,13.865924,100.4800272
416,มหาวิทยาลัยรังสิต,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,B.Eng. Mechanical Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนตลอดหลักสูตร 394,000",71%,65%,20000,0,0,30,0,13.865924,100.4800272
417,มหาวิทยาลัยรังสิต,วิศวกรรมไฟฟ้า,วศ.บ.วิศวกรรมไฟฟ้า,B.Eng. Electrical Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าเล่าเรียนตลอดหลักสูตร 397,200",78%,75%,20000,0,0,30,0,13.865924,100.4800272
